Tag,No.Economico,Fecha,Hora,Caseta,Carril,Clase,Importe,Fecha Aplicacion,Hora Aplicacion,Consecar
IMDM27113063..,TR136,31/01/2025,08:37:07,LIB. OTE. S.L.P.,LIB. OTE. S.L.P. 8,9,$444.00,31/01/2025,12:00:00,36088909
IMDM27058366..,104,31/01/2025,08:37:06,CHICHIMECO,CHICHIMECO 12,1,$310.00,31/01/2025,12:00:00,36088909
IMDM27383489..,TR 237,31/01/2025,08:35:58,PERIFERICO,PERIFERICO 1,5,$322.00,31/01/2025,12:00:00,36088909
IMDM30193887.., ,31/01/2025,08:35:23,CTO. EXT. MEXIQUENSE,A36 V. MEXIQUENSE II,1,$54.00,31/01/2025,12:00:00,36088909
IMDM27383486.., ,31/01/2025,08:32:05,CTO. EXT. MEXIQUENSE,T5 TULTITLAN,1,$154.00,31/01/2025,12:00:00,36088909
IMDM27291942..,HH159,31/01/2025,08:30:03,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$618.00,31/01/2025,12:00:00,36088909
IMDM30057655..,HH-256,31/01/2025,08:29:02,ZINAPECUARO,ZINAPECUARO 6,5,$476.00,31/01/2025,12:00:00,36088909
IMDM30193918..,218,31/01/2025,08:27:58,CUITLAHUAC,CUITLAHUAC 3,5,$253.00,31/01/2025,12:00:00,36088909
IMDM27058349..,HH132,31/01/2025,08:27:40,OCOTLAN,OCOTLAN 5,4,$440.00,31/01/2025,12:00:00,36088909
IMDM30057659..,TR-255,31/01/2025,08:26:34,PASO DEL TORO,PASO DEL TORO 2,5,$222.00,31/01/2025,12:00:00,36088909
IMDM27492874..,TR181,31/01/2025,08:23:46,JALOSTOTITLAN,JALOSTOTITLAN 2,5,$502.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,08:23:35,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$204.00,31/01/2025,12:00:00,36088909
IMDM27113063..,TR136,31/01/2025,08:19:32,LOGISTIK,LOGISTIK-SLP,9,$27.00,31/01/2025,12:00:00,36088909
IMDM27383486.., ,31/01/2025,08:19:31,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$420.00,31/01/2025,12:00:00,36088909
IMDM27291896..,HH27,31/01/2025,08:17:27,TEPOTZOTLAN,TEPOTZOTLAN 5,5,$471.00,31/01/2025,12:00:00,36088909
IMDM27291920..,HH178,31/01/2025,08:16:24,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$241.00,31/01/2025,12:00:00,36088909
IMDM27492851..,TR284,31/01/2025,08:16:20,LIB. MATEHUALA,LIB. MATEHUALA 8,5,$120.00,31/01/2025,12:00:00,36088909
IMDM27492862..,TR290,31/01/2025,08:16:12,LEON,LEON 1,5,$411.00,31/01/2025,12:00:00,36088909
IMDM27291935..,HH35,31/01/2025,08:16:10,CONTEPEC,CONTEPEC 2,9,$275.00,31/01/2025,12:00:00,36088909
IMDM24319646..,HH-39,31/01/2025,08:15:55,AMOZOC-PEROTE,T3-CANTONA,1,$382.00,31/01/2025,12:00:00,36088909
IMDM27291901..,TR 186,31/01/2025,08:13:44,S.MARTIN PUE.,S.MARTIN PUE. 28,5,$238.00,31/01/2025,12:00:00,36088909
IMDM27383489..,TR 237,31/01/2025,08:12:39,OJO CALIENTE I,OJO CALIENTE I 8BIS,1,$59.00,31/01/2025,12:00:00,36088909
IMDM27058360..,TR037,31/01/2025,08:12:31,PLAN DE RIO,PLAN DEL RÍO 01,1,$221.00,31/01/2025,12:00:00,36088909
IMDM27291905..,TR 182,31/01/2025,08:12:13,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$420.00,31/01/2025,12:00:00,36088909
IMDM27291914..,TR173,31/01/2025,08:11:23,SAN MARCOS II,SAN MARCOS II 1,9,$662.00,31/01/2025,12:00:00,36088909
IMDM30057654..,HH-259,31/01/2025,08:11:16,LOS CHORROS,LOS CHORROS 1,5,$279.00,31/01/2025,12:00:00,36088909
IMDM27291942..,HH159,31/01/2025,08:10:33,ECATEPEC VIAPASS,ECATEPEC-PIRAMIDES11,1,$930.00,31/01/2025,12:00:00,36088909
IMDM27383477..,TR206,31/01/2025,08:10,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 2,5,$175.00,31/01/2025,12:00:00,36088909
IMDM24209303..,61,31/01/2025,08:09:39,VENTURA - EL PEYOTE,VENTURA - PEYOTE 8,5,$312.00,31/01/2025,12:00:00,36088909
IMDM22392717..,51,31/01/2025,08:08:10,LEON,LAS JOYAS 8,1,$68.00,31/01/2025,12:00:00,36088909
IMDM30193888.., ,31/01/2025,08:06:24,LA ANTIGUA,LA ANTIGUA 07,1,$82.00,31/01/2025,12:00:00,36088909
IMDM30057658..,TR-264,31/01/2025,08:05:27,LIB. ARCO NT. SLP,LIB. ARCO NT. SLP 4,5,$266.00,31/01/2025,12:00:00,36088909
IMDM30057661..,HH261,31/01/2025,08:05:20,VENTURA - EL PEYOTE,VENTURA - PEYOTE 1,5,$312.00,31/01/2025,12:00:00,36088909
IMDM27492849..,TR297,31/01/2025,08:05:01,JALOSTOTITLAN,JALOSTOTITLAN 4,7,$670.00,31/01/2025,12:00:00,36088909
IMDM27113041..,TR026,31/01/2025,08:02:21,LIB. MATEHUALA,LIB. MATEHUALA 8,5,$120.00,31/01/2025,12:00:00,36088909
IMDM30057677..,HH 245,31/01/2025,08:01:25,LEON,LEON 1,5,$411.00,31/01/2025,12:00:00,36088909
IMDM27058360..,TR037,31/01/2025,08:00:55,MIRADORES,MIRADORES 15,6,$604.00,31/01/2025,12:00:00,36088909
IMDM30057659..,TR-255,31/01/2025,08:00:02,LA ANTIGUA,LA ANTIGUA 08,1,$300.00,31/01/2025,12:00:00,36088909
IMDM27291938..,HH155,31/01/2025,07:59:20,LAS VIGAS,LAS VIGAS 2,9,$649.00,31/01/2025,12:00:00,36088909
IMDM27291935..,HH35,31/01/2025,07:55:54,ATLACOMULCO-BANOBRAS,ATLACOMULCO-BANOB 12,9,$275.00,31/01/2025,12:00:00,36088909
IMDM27113086..,HH120,31/01/2025,07:55:49,PANINDICUARO,PANINDICUARO 5,9,$777.00,31/01/2025,12:00:00,36088909
IMDM27383489..,TR 237,31/01/2025,07:55:46,TORREON,TORREON 4,5,$265.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,07:55:25,AMOZOC-PEROTE,T1-AMOZOC,1,$168.00,31/01/2025,12:00:00,36088909
IMDM24319640..,HC 15 NISSAN ,31/01/2025,07:53:11,SALAMANCA,SALAMANCA 7,1,$102.00,31/01/2025,12:00:00,36088909
IMDM27492850..,TR286,31/01/2025,07:50:29,PALMILLAS,PALMILLAS 5,5,$440.00,31/01/2025,12:00:00,36088909
IMDM27291905..,TR 182,31/01/2025,07:50:08,ECATEPEC VIAPASS,Piramides-Ecatepec,1,$514.00,31/01/2025,12:00:00,36088909
IMDM27492880..,TR268,31/01/2025,07:44:50,ENCARNACION DE DIAZ,ENCARNACIÓN DIAZ 6,5,$417.00,31/01/2025,12:00:00,36088909
IMDM27058349..,HH132,31/01/2025,07:44:46,ECUANDUREO,ECUANDUREO VH 8,4,$59.00,31/01/2025,12:00:00,36088909
IMDM24206637..,57,31/01/2025,07:43:21,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 2,5,$175.00,31/01/2025,12:00:00,36088909
IMDM27291942..,HH159,31/01/2025,07:40:45,TULANCINGO,TULANCINGO 3,9,$482.00,31/01/2025,12:00:00,36088909
IMDM30057658..,TR-264,31/01/2025,07:40:44,LIB. PTE. S.L.P.,LIB. PTE. S.L.P. 4,5,$227.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,07:40:13,LIB. PUEBLA,PERIF-CUAUHTEMOC,1,$214.00,31/01/2025,12:00:00,36088909
IMDM27291920..,HH178,31/01/2025,07:39:19,AMOZOC-PEROTE,T3-CANTONA,1,$542.00,31/01/2025,12:00:00,36088909
IMDM27058366..,104,31/01/2025,07:38:55,ENCARNACION DE DIAZ,ENCARNACIÓN DIAZ 6,9,$494.00,31/01/2025,12:00:00,36088909
IMDM30193888.., ,31/01/2025,07:35:33,PLAN DE RIO,PLAN DEL RÍO 01,1,$63.00,31/01/2025,12:00:00,36088909
IMDM24209303..,61,31/01/2025,07:34:29,CERRITOS OPASA,CERRITOS OPASA 12,5,$137.00,31/01/2025,12:00:00,36088909
IMDM27492854..,TR287,31/01/2025,07:34:19,LIB. OTE. S.L.P.,LIB. OTE. S.L.P. 5A,5,$285.00,31/01/2025,12:00:00,36088909
IMDM27383482..,HH-265,31/01/2025,07:33,ENCARNACION DE DIAZ,ENCARNACIÓN DIAZ 7,5,$417.00,31/01/2025,12:00:00,36088909
IMDM27291914..,TR173,31/01/2025,07:31:39,SAYULA,SAYULA 1,9,$286.00,31/01/2025,12:00:00,36088909
IMDM27058335..,111,31/01/2025,07:30:46,SAN MARCOS II,SAN MARCOS II 2,4,$302.00,31/01/2025,12:00:00,36088909
IMDM27492877..,TR128,31/01/2025,07:30:45,CTO. EXT. MEXIQUENSE,A21Y22 N C - T3 N C,1,$131.00,31/01/2025,12:00:00,36088909
IMDM27291938..,HH155,31/01/2025,07:30:44,AMOZOC-PEROTE,T3-CANTONA,1,$542.00,31/01/2025,12:00:00,36088909
IMDM22392717..,51,31/01/2025,07:30:33,LEON,LAS JOYAS 7,2,$108.00,31/01/2025,12:00:00,36088909
IMDM27058360..,TR037,31/01/2025,07:29:40,LAS VIGAS,LAS VIGAS 2,6,$458.00,31/01/2025,12:00:00,36088909
IMDM27291935..,HH35,31/01/2025,07:28:42,ATLACOMULCO,ATLACOMULCO 10,9,$2176.00,31/01/2025,12:00:00,36088909
IMDM30057640..,HH 227,31/01/2025,07:28:07,CERRO GORDO,CERRO GORDO 24,5,$212.00,31/01/2025,12:00:00,36088909
IMDM30057655..,HH-256,31/01/2025,07:28:05,CONTEPEC,CONTEPEC 2,5,$217.00,31/01/2025,12:00:00,36088909
IMDM27058346..,TR137,31/01/2025,07:27:59,LEON,LEON 3,5,$411.00,31/01/2025,12:00:00,36088909
IMDM27492849..,TR297,31/01/2025,07:27:47,TEPATITLAN,TEPATITLAN 6,7,$806.00,31/01/2025,12:00:00,36088909
IMDM27383486.., ,31/01/2025,07:25:23,ECATEPEC VIAPASS,Piramides-Ecatepec,1,$514.00,31/01/2025,12:00:00,36088909
IMDM27113043..,TR147,31/01/2025,07:24:05,LIB. SUR PTE. QRO,LIB SUR PTE QRO 4,5,$345.00,31/01/2025,12:00:00,36088909
IMDM30193888.., ,31/01/2025,07:21:41,MIRADORES,MIRADORES 15,1,$196.00,31/01/2025,12:00:00,36088909
IMDM27383500..,HH223,31/01/2025,07:21:18,LEON,LEON 5,5,$411.00,31/01/2025,12:00:00,36088909
IMDM27492885..,HH247,31/01/2025,07:21:18,LIB. MATEHUALA,LIB. MATEHUALA 1,5,$120.00,31/01/2025,12:00:00,36088909
IMDM27291903..,TR 184,31/01/2025,07:20:58,S.MARTIN PUE.,S.MARTIN PUE. 14,6,$334.00,31/01/2025,12:00:00,36088909
IMDM27291905..,TR 182,31/01/2025,07:20:04,TULANCINGO,TULANCINGO 3,5,$614.00,31/01/2025,12:00:00,36088909
IMDM27058347..,HH139,31/01/2025,07:19:51,COSAMALOAPAN,COSAMALOAPAN 3,5,$512.00,31/01/2025,12:00:00,36088909
IMDM27492877..,TR128,31/01/2025,07:16:50,CTO. EXT. MEXIQUENSE,CONMEX,1,$298.00,31/01/2025,12:00:00,36088909
IMDM30057640..,HH 227,31/01/2025,07:15:56,MENDOZA,MENDOZA 7,5,$185.00,31/01/2025,12:00:00,36088909
IMDM27492865..,TR283,31/01/2025,07:13:59,PALMILLAS,PALMILLAS 7,5,$440.00,31/01/2025,12:00:00,36088909
IMDM22392739..,54AN3R,31/01/2025,07:13:46,LEON,LAS JOYAS 7,1,$68.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,07:13:32,S.MARTIN PUE.,S.MARTIN PUE. 27,3,$117.00,31/01/2025,12:00:00,36088909
IMDM27492891..,TR294,31/01/2025,07:11:35,SAN MARTIN TEXMELUCAN,TEX. AUXILIAR 2,9,$74.00,31/01/2025,12:00:00,36088909
IMDM27383480..,TR234,31/01/2025,07:11:28,PALMILLAS,PALMILLAS 5,5,$440.00,31/01/2025,12:00:00,36088909
IMDM27492847..,TR296,31/01/2025,07:10:40,SAN MARTIN TEXMELUCAN,TEX. AUXILIAR 2,5,$64.00,31/01/2025,12:00:00,36088909
IMDM27291903..,TR 184,31/01/2025,07:08:18,LIB. PUEBLA,CUAUHTEMOC-PERIF,1,$342.00,31/01/2025,12:00:00,36088909
IMDM22392717..,51,31/01/2025,07:06:47,PUERTO INTERIOR,PUERTO INTERIOR 8,1,$102.00,31/01/2025,12:00:00,36088909
IMDM27492891..,TR294,31/01/2025,07:06:39,SN M TEXMELUCAN VIAPASS,Tlaxcala-San Martin,1,$448.00,31/01/2025,12:00:00,36088909
IMDM27492880..,TR268,31/01/2025,07:05:49,LEON,LEON 5,5,$411.00,31/01/2025,12:00:00,36088909
IMDM27058360..,TR037,31/01/2025,07:05:34,AMOZOC-PEROTE,T3-CANTONA,1,$382.00,31/01/2025,12:00:00,36088909
IMDM27113085..,HH122,31/01/2025,07:05:29,SAN MARCOS II,SAN MARCOS II 4,5,$499.00,31/01/2025,12:00:00,36088909
IMDM27492847..,TR296,31/01/2025,07:05:29,SN M TEXMELUCAN VIAPASS,Tlaxcala-San Martin,1,$335.00,31/01/2025,12:00:00,36088909
IMDM27492877..,TR128,31/01/2025,07:05:03,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$420.00,31/01/2025,12:00:00,36088909
IMDM27383502..,TR 214,31/01/2025,07:04:29,QUERETARO ARCO NORTE,QUERETARO IDEAL 19,1,$552.00,31/01/2025,12:00:00,36088909
IMDM30057673..,HH-249,31/01/2025,07:04:28,MENDOZA,MENDOZA 9,5,$185.00,31/01/2025,12:00:00,36088909
IMDM30057655..,HH-256,31/01/2025,07:03:29,ATLACOMULCO-BANOBRAS,ATLACOMULCO-BANOB 12,5,$217.00,31/01/2025,12:00:00,36088909
IMDM27291938..,HH155,31/01/2025,07:01:55,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$241.00,31/01/2025,12:00:00,36088909
IMDM27113082..,HH 125,31/01/2025,07:01:31,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$241.00,31/01/2025,12:00:00,36088909
IMDM27291914..,TR173,31/01/2025,07:00:58,ACATLAN II,ACATLAN II 1,9,$377.00,31/01/2025,12:00:00,36088909
IMDM27291937..,HH156,31/01/2025,07:00:54,QUERETARO ARCO NORTE,QUERETARO IDEAL 20,9,$1610.00,31/01/2025,12:00:00,36088909
IMDM27113039..,HH 134,31/01/2025,06:59:17,LIB. LA PIEDAD,LIB. LA PIEDAD 5,4,$106.00,31/01/2025,12:00:00,36088909
IMDM27058366..,104,31/01/2025,06:57:57,JALOSTOTITLAN,JALOSTOTITLAN 6,9,$670.00,31/01/2025,12:00:00,36088909
IMDM24319640..,HC 15 NISSAN ,31/01/2025,06:57:37,APASEO EL GRANDE,PALMILLAS-APASEO GDE,1,$178.00,31/01/2025,12:00:00,36088909
IMDM22392739..,54AN3R,31/01/2025,06:54:50,PUERTO INTERIOR,PUERTO INTERIOR 11,1,$102.00,31/01/2025,12:00:00,36088909
IMDM27383486.., ,31/01/2025,06:54:37,TULANCINGO,TULANCINGO 3,5,$334.00,31/01/2025,12:00:00,36088909
IMDM27492851..,TR284,31/01/2025,06:52:10,VENTURA - EL PEYOTE,VENTURA - PEYOTE 5,5,$312.00,31/01/2025,12:00:00,36088909
IMDM27058335..,111,31/01/2025,06:51:17,SAYULA,SAYULA 1,4,$132.00,31/01/2025,12:00:00,36088909
IMDM27492874..,TR181,31/01/2025,06:50:38,LAGOS DE MORENO,LAGOS DE MORENO 1,5,$403.00,31/01/2025,12:00:00,36088909
IMDM27383482..,HH-265,31/01/2025,06:50:34,LEON,LEON 5,5,$411.00,31/01/2025,12:00:00,36088909
IMDM27492850..,TR286,31/01/2025,06:49:20,CHICHIMEQUILLAS,CHICHIMEQUILLAS 1,5,$110.00,31/01/2025,12:00:00,36088909
IMDM27113046..,TR149,31/01/2025,06:48:01,LAS VIGAS,LAS VIGAS 2,9,$649.00,31/01/2025,12:00:00,36088909
IMDM27492877..,TR128,31/01/2025,06:47:04,CTO. EXT. MEXIQUENSE,JOROBAS,1,$590.00,31/01/2025,12:00:00,36088909
IMDM27291903..,TR 184,31/01/2025,06:45:49,AMOZOC,AMOZOC 3,6,$438.00,31/01/2025,12:00:00,36088909
IMDM30057677..,HH 245,31/01/2025,06:45:26,JALOSTOTITLAN,JALOSTOTITLAN 5,5,$502.00,31/01/2025,12:00:00,36088909
IMDM27492862..,TR290,31/01/2025,06:43:06,JALOSTOTITLAN,JALOSTOTITLAN 6,5,$502.00,31/01/2025,12:00:00,36088909
IMDM30057655..,HH-256,31/01/2025,06:40:47,ATLACOMULCO,ATLACOMULCO 10,5,$350.00,31/01/2025,12:00:00,36088909
IMDM27113043..,TR147,31/01/2025,06:40:02,CERRO GORDO,CERRO GORDO 24,5,$212.00,31/01/2025,12:00:00,36088909
IMDM27492880..,TR268,31/01/2025,06:39:30,PUERTO INTERIOR,PUERTO INTERIOR 11,5,$282.00,31/01/2025,12:00:00,36088909
IMDM30193916..,TR187,31/01/2025,06:37:42,ENCARNACION DE DIAZ,ENCARNACIÓN DIAZ 7,5,$417.00,31/01/2025,12:00:00,36088909
IMDM27492879..,HH246,31/01/2025,06:37:20,QUERETARO ARCO NORTE,QUERETARO ARCO N 1,5,$1086.00,31/01/2025,12:00:00,36088909
IMDM27058360..,TR037,31/01/2025,06:36:29,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$179.00,31/01/2025,12:00:00,36088909
IMDM27291914..,TR173,31/01/2025,06:36:04,CHAPALA,CHAPALA 4,9,$244.00,31/01/2025,12:00:00,36088909
IMDM30057661..,HH261,31/01/2025,06:35:56,LIB. OTE. S.L.P.,LIB. OTE. S.L.P. 10,5,$285.00,31/01/2025,12:00:00,36088909
IMDM27291920..,HH178,31/01/2025,06:29:12,LAS VIGAS,LAS VIGAS 7,9,$649.00,31/01/2025,12:00:00,36088909
IMDM24206629..,HC10,31/01/2025,06:28:41,XONACATLAN,XONACATLAN18,1,$38.00,31/01/2025,12:00:00,36088909
IMDM27113043..,TR147,31/01/2025,06:28:07,MENDOZA,MENDOZA 7,5,$185.00,31/01/2025,12:00:00,36088909
IMDM27113041..,TR026,31/01/2025,06:25:17,VENTURA - EL PEYOTE,VENTURA - PEYOTE 7,5,$312.00,31/01/2025,12:00:00,36088909
IMDM22392717..,51,31/01/2025,06:24:09,MENDOZA,MENDOZA 4,1,$67.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,06:23:29,SAN MARCOS,SAN MARCOS 15,3,$306.00,31/01/2025,12:00:00,36088909
IMDM30057658..,TR-264,31/01/2025,06:22:51,LAGOS DE MORENO,LAGOS DE MORENO 5,5,$403.00,31/01/2025,12:00:00,36088909
IMDM27291905..,TR 182,31/01/2025,06:22:05,S.MARTIN PUE.,S.MARTIN PUE. 14,5,$238.00,31/01/2025,12:00:00,36088909
IMDM27492854..,TR287,31/01/2025,06:20:58,VENTURA - EL PEYOTE,VENTURA - PEYOTE 8,5,$312.00,31/01/2025,12:00:00,36088909
IMDM27058335..,111,31/01/2025,06:20:33,ACATLAN II,ACATLAN II 5,4,$171.00,31/01/2025,12:00:00,36088909
IMDM27058346..,TR137,31/01/2025,06:20:02,JALOSTOTITLAN,JALOSTOTITLAN 5,5,$502.00,31/01/2025,12:00:00,36088909
IMDM27113046..,TR149,31/01/2025,06:18:46,AMOZOC-PEROTE,T3-CANTONA,1,$542.00,31/01/2025,12:00:00,36088909
IMDM27058366..,104,31/01/2025,06:18:15,TEPATITLAN,TEPATITLAN 5,9,$806.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,06:18:01,CTO. EXT. MEXIQUENSE,T4 CHALCO,1,$256.00,31/01/2025,12:00:00,36088909
IMDM27113039..,HH 134,31/01/2025,06:15,ECUANDUREO,ECUANDUREO VH 9,4,$59.00,31/01/2025,12:00:00,36088909
IMDM27113082..,HH 125,31/01/2025,06:14:54,AMOZOC-PEROTE,T3-CANTONA,1,$542.00,31/01/2025,12:00:00,36088909
IMDM27291914..,TR173,31/01/2025,06:14:35,LIB. SUR DE GUAD.,LIB. SUR DE GUAD. 8,9,$190.00,31/01/2025,12:00:00,36088909
IMDM27383480..,TR234,31/01/2025,06:13:17,QUERETARO,QUERETARO 4,5,$387.00,31/01/2025,12:00:00,36088909
IMDM27492844..,TR033,31/01/2025,06:13:08,LA ANTIGUA,LA ANTIGUA 07,1,$431.00,31/01/2025,12:00:00,36088909
IMDM30057647..,HH42,31/01/2025,06:13:01,LIB. PNTE. TAMPICO,LIB. TAMPICO 4,6,$116.00,31/01/2025,12:00:00,36088909
IMDM27383476..,TR-210,31/01/2025,06:12:55,QUERETARO,QUERETARO 3,9,$544.00,31/01/2025,12:00:00,36088909
IMDM27383515..,202,31/01/2025,06:12:54,QUERETARO,QUERETARO 4,9,$544.00,31/01/2025,12:00:00,36088909
IMDM27291916..,TR192,31/01/2025,06:12:46,LIB. PNTE. TAMPICO,LIB. TAMPICO 4,6,$116.00,31/01/2025,12:00:00,36088909
IMDM22392739..,54AN3R,31/01/2025,06:12:20,SALAMANCA,SALAMANCA 6,1,$102.00,31/01/2025,12:00:00,36088909
IMDM27492860.., ,31/01/2025,06:12:07,QUERETARO ARCO NORTE,QUERETARO IDEAL 19,9,$1610.00,31/01/2025,12:00:00,36088909
IMDM27492878..,HH233,31/01/2025,06:11:16,TEPOTZOTLAN,TEPOTZOTLAN 5,1,$108.00,31/01/2025,12:00:00,36088909
IMDM30057677..,HH 245,31/01/2025,06:10:59,TEPATITLAN,TEPATITLAN 7,5,$638.00,31/01/2025,12:00:00,36088909
IMDM24206652..,HH60,31/01/2025,06:10:17,ARMERIA VIAPASS,Armeria-Manzanillo,1,$1047.00,31/01/2025,12:00:00,36088909
IMDM27492880..,TR268,31/01/2025,06:09:08,MENDOZA,MENDOZA 1,5,$185.00,31/01/2025,12:00:00,36088909
IMDM27058347..,HH139,31/01/2025,06:04:51,ACAYUCAN (SAYULA),ACAYUCAN 3,5,$495.00,31/01/2025,12:00:00,36088909
IMDM27291901..,TR 186,31/01/2025,06:04:51,SAN MARCOS,SAN MARCOS 14,5,$628.00,31/01/2025,12:00:00,36088909
IMDM27492862..,TR290,31/01/2025,06:04:36,TEPATITLAN,TEPATITLAN 7,5,$638.00,31/01/2025,12:00:00,36088909
IMDM22392717..,51,31/01/2025,06:04:22,CERRO GORDO,CERRO GORDO 19,2,$122.00,31/01/2025,12:00:00,36088909
IMDM27058349..,HH132,31/01/2025,06:04:22,LIB. LA PIEDAD,LIB. LA PIEDAD 3,4,$106.00,31/01/2025,12:00:00,36088909
IMDM27113058..,TR154,31/01/2025,06:03:07,ENCARNACION DE DIAZ,ENCARNACIÓN DIAZ 6,9,$494.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,06:02:06,CTO. EXT. MEXIQUENSE,T7 CENTRO CULTURAL,1,$108.00,31/01/2025,12:00:00,36088909
IMDM27291896..,HH27,31/01/2025,06:01:17,PALMILLAS BIS,PALMILLAS BIS 5,5,$440.00,31/01/2025,12:00:00,36088909
IMDM27492880..,TR268,31/01/2025,05:59:16,CERRO GORDO,CERRO GORDO 12,5,$212.00,31/01/2025,12:00:00,36088909
IMDM27291901..,TR 186,31/01/2025,05:58:22,CTO. EXT. MEXIQUENSE,T4 CHALCO,1,$432.00,31/01/2025,12:00:00,36088909
IMDM27291896..,HH27,31/01/2025,05:56:12,ATLACOMULCO-LIB QRO,APASEO GDE-PALMILLAS,5,$636.00,31/01/2025,12:00:00,36088909
IMDM30193916..,TR187,31/01/2025,05:55:17,LEON,LEON 4,5,$411.00,31/01/2025,12:00:00,36088909
IMDM27113039..,HH 134,31/01/2025,05:52:23,OCOTLAN,OCOTLAN 1,4,$440.00,31/01/2025,12:00:00,36088909
IMDM24206629..,HC10,31/01/2025,05:51:13,MARQUESA VIAPASS,Toluca-Mexico,1,$111.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,05:50:11,CTO. EXT. MEXIQUENSE,T3 NABOR CARRILLO,1,$111.00,02/02/2025,12:00:00,36101363
IMDM27291911..,TR145,31/01/2025,05:49:34,APODACA,APODACA 7,5,$511.00,31/01/2025,12:00:00,36087157
IMDM27113085..,HH122,31/01/2025,05:48:25,SAYULA,SAYULA 1,5,$213.00,31/01/2025,12:00:00,36088909
IMDM27113046..,TR149,31/01/2025,05:47:57,AMOZOC-PEROTE,T2-CUAPIAXTLA,1,$241.00,31/01/2025,12:00:00,36088909
IMDM27113070..,HH161,31/01/2025,05:47:42,ARRIAGA VIAP,ARRIAGA 1A,1,$165.00,31/01/2025,12:00:00,36088909
IMDM27058335..,111,31/01/2025,05:46:35,CHAPALA,CHAPALA 5,4,$141.00,31/01/2025,12:00:00,36088909
IMDM27492859.., ,31/01/2025,05:45:05,CTO. EXT. MEXIQUENSE,A33 VMI - A36 VMII,1,$91.00,01/02/2025,12:00:00,36097579
IMDM27383497..,HH220,31/01/2025,05:43:58,JIMENEZ,JIMENEZ 6,5,$123.00,31/01/2025,12:00:00,36088909
IMDM27291901..,TR 186,31/01/2025,05:41:43,CTO. EXT. MEXIQUENSE,T7 CENTRO CULTURAL,1,$183.00,31/01/2025,12:00:00,36088909
IMDM27492871..,HH32,31/01/2025,05:40:49,CEBALLOS,CEBALLOS 4,5,$337.00,31/01/2025,12:00:00,36088909
IMDM27291914..,TR173,31/01/2025,05:40:34,OCOTLAN,OCOTLAN 5,9,$839.00,31/01/2025,12:00:00,36088909
IMDM27058346..,TR137,31/01/2025,05:38:09,TEPATITLAN,TEPATITLAN 6,5,$638.00,31/01/2025,12:00:00,36088909
IMDM27492844..,TR033,31/01/2025,05:37:54,PLAN DE RIO,PLAN DEL RÍO 02,1,$258.00,31/01/2025,12:00:00,36088909
IMDM24206626..,HH53,31/01/2025,05:37:28,CTO. EXT. MEXIQUENSE,CONMEX,1,$177.00,31/01/2025,12:00:00,36088909
IMDM27492848..,TR295,31/01/2025,05:37:10,LA ANTIGUA,LA ANTIGUA 08,1,$431.00,31/01/2025,12:00:00,36088909
IMDM27492857..,TR293,31/01/2025,05:36:36,LA ANTIGUA,LA ANTIGUA 06,1,$431.00,31/01/2025,12:00:00,36088909
IMDM27113054..,TR168,31/01/2025,05:35:45,ARMERIA VIAPASS,Armeria-Manzanillo,1,$803.00,31/01/2025,12:00:00,36088909
IMDM27291911..,TR145,31/01/2025,05:35:10,JUÁREZ,JUÁREZ 7,5,$474.00,31/01/2025,12:00:00,36087157
IMDM27492851..,TR284,31/01/2025,05:35:10,LIB. OTE. S.L.P.,LIB. OTE. S.L.P. 8,5,$285.00,31/01/2025,12:00:00,36088909
IMDM27492859.., ,31/01/2025,05:32:51,CTO. EXT. MEXIQUENSE,TULTEPEC,1,$618.00,31/01/2025,12:00:00,36088909
IMDM27291901..,TR 186,31/01/2025,05:32:22,CTO. EXT. MEXIQUENSE,T3 NABOR CARRILLO,1,$187.00,31/01/2025,12:00:00,36088909
IMDM22392739..,54AN3R,31/01/2025,05:30:46,APASEO EL GRANDE,PALMILLAS-APASEO GDE,1,$178.00,31/01/2025,12:00:00,36088909
IMDM27383480..,TR234,31/01/2025,05:28:59,CERRO GORDO,CERRO GORDO 25,5,$212.00,31/01/2025,12:00:00,36088909
